,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,main_category,subcategory,title,price,rating,reviews,url,main_category_clean,subcategory_clean,price_clean,rating_clean,reviews_clean,price_per_review,value_score,is_popular,is_expensive
1006,1006,1006,1006,https://www.banggood.com/Wholesale-Computers-and-Office-ca-5001.html?bid=210707&from=nav,https://www.banggood.com/Wholesale-Mechanical-Gaming-Keyboard-ca-5030.html?bid=80825&from=nav,Attack Shark X85 Pro 81 Keys Mechanical Gaming Keyboard with Color Screen Three Mode Hot Swappable Gasket Structure RGB Type-C Wired/2.4G/bluetooth Rechargeable 75% Layout Gaming Keyboard,£45.67,,0 review,https://www.banggood.com/Attack-Shark-X85-Pro-81-Keys-Mechanical-Gaming-Keyboard-with-Color-Screen-Three-Mode-Hot-Swappable-Gasket-Structure-RGB-Type-C-Wired-or-2_4G-or-bluetooth-Rechargeable-75-pencent-Layout-Gaming-Keyboard-p-2018484.html?cur_warehouse=CN&ID=6287830&rmmds=CategoryComputersPop&trace_id=662f1763851313538,Computers And Office,Mechanical Gaming Keyboard,45.67,5.0,0.0,45.67,0.10948105977665863,False,True
1007,1007,1007,1007,https://www.banggood.com/Wholesale-Computers-and-Office-ca-5001.html?bid=210707&from=nav,https://www.banggood.com/Wholesale-Mechanical-Gaming-Keyboard-ca-5030.html?bid=80825&from=nav,Gamakay TK75 PRO 75% CNC Aluminum Alloy Mechanical Keyboard 81 keys Tri-Mode RGB Gasket Mount 4000mAh Cherry Profile Keycaps Gaming Keyboard,£56.51,5.0,2 reviews,https://www.banggood.com/Gamakay-TK75-PRO-75-pencent-CNC-Aluminum-Alloy-Mechanical-Keyboard-81-keys-Tri-Mode-RGB-Gasket-Mount-4000mAh-Cherry-Profile-Keycaps-Gaming-Keyboard-p-2023738.html?cur_warehouse=CN&ID=6287845&rmmds=CategoryComputersPop&trace_id=662f1763851313538,Computers And Office,Mechanical Gaming Keyboard,56.51,5.0,2.0,18.836666666666666,0.08847991505928154,True,True
1008,1008,1008,1008,https://www.banggood.com/Wholesale-Computers-and-Office-ca-5001.html?bid=210707&from=nav,https://www.banggood.com/Wholesale-Mechanical-Gaming-Keyboard-ca-5030.html?bid=80825&from=nav,MCHOSE G75 V2 Tri-mode Customized Mechanical Keyboard with Volume Control Knob 81 keys Hot-swappable Gasket Structure RGB Light 10000mAh E-sports Gaming Keyboards for PC Laptop Computer,£69.67,,0 review,https://www.banggood.com/MCHOSE-G75-V2-Tri-mode-Customized-Mechanical-Keyboard-with-Volume-Control-Knob-81-keys-Hot-swappable-Gasket-Structure-RGB-Light-10000mAh-E-sports-Gaming-Keyboards-for-PC-Laptop-Computer-p-2044105.html?cur_warehouse=CN&ID=6287832&rmmds=CategoryComputersPop&trace_id=662f1763851313538,Computers And Office,Mechanical Gaming Keyboard,69.67,5.0,0.0,69.67,0.07176690110521028,False,True
1009,1009,1009,1009,https://www.banggood.com/Wholesale-Computers-and-Office-ca-5001.html?bid=210707&from=nav,https://www.banggood.com/Wholesale-Mechanical-Gaming-Keyboard-ca-5030.html?bid=80825&from=nav,MADLIONS MAD68 HE Magnetic Amber Switch Mechanical Gaming Keyboard Wired 68-Keys Hot Swappable RGB Light 8KHz Polling Rate RT 0.02mm Type-C Gamer Keyboards for PC Laptop Computer,£47.99,,0 review,https://www.banggood.com/MADLIONS-MAD68-HE-Magnetic-Amber-Switch-Mechanical-Gaming-Keyboard-Wired-68-Keys-Hot-Swappable-RGB-Light-8KHz-Polling-Rate-RT-0_02mm-Type-C-Gamer-Keyboards-for-PC-Laptop-Computer-p-2035351.html?cur_warehouse=CN&ID=6287845&rmmds=CategoryComputersPop&trace_id=662f1763851313538,Computers And Office,Mechanical Gaming Keyboard,47.99,5.0,0.0,47.99,0.10418837257762033,False,True
1010,1010,1010,1010,https://www.banggood.com/Wholesale-Computers-and-Office-ca-5001.html?bid=210707&from=nav,https://www.banggood.com/Wholesale-Mechanical-Gaming-Keyboard-ca-5030.html?bid=80825&from=nav,MADLIONS Nano68 Adjustable Magnetic Axis Gaming Keyboard 68 Keys 8KHz Polling Rate+128K Scanning Rate 0.1ms Ultra Low Latency RGB Backlight Custom Macro Wired Mechanical Keyboard for PC,£52.64,,0 review,https://www.banggood.com/MADLIONS-Nano68-Adjustable-Magnetic-Axis-Gaming-Keyboard-68-Keys-8KHz-Polling-Rate+128K-Scanning-Rate-0_1ms-Ultra-Low-Latency-RGB-Backlight-Custom-Macro-Wired-Mechanical-Keyboard-for-PC-p-2035354.html?cur_warehouse=CN&ID=6287845&rmmds=CategoryComputersPop&trace_id=662f1763851313538,Computers And Office,Mechanical Gaming Keyboard,52.64,5.0,0.0,52.64,0.09498480243161093,False,True
1011,1011,1011,1011,https://www.banggood.com/Wholesale-Computers-and-Office-ca-5001.html?bid=210707&from=nav,https://www.banggood.com/Wholesale-Mechanical-Gaming-Keyboard-ca-5030.html?bid=80825&from=nav,ATTACK SHARK X65PRO HE Tri-mode Mechanical Keyboard Magnetic Switch with Volume Knob RGB Side Engraved 0.01mm RT Accuracy 8KHz Wired+1KHz Wireless Gaming Keyboards,£89.80,,0 review,https://www.banggood.com/ATTACK-SHARK-X65PRO-HE-Tri-mode-Mechanical-Keyboard-Magnetic-Switch-with-Volume-Knob-RGB-Side-Engraved-0_01mm-RT-Accuracy-8KHz-Wired+1KHz-Wireless-Gaming-Keyboards-p-2038052.html?cur_warehouse=CN&ID=6287842&rmmds=CategoryComputersPop&trace_id=662f1763851313538,Computers And Office,Mechanical Gaming Keyboard,89.8,5.0,0.0,89.8,0.0556792873051225,False,True
1012,1012,1012,1012,https://www.banggood.com/Wholesale-Computers-and-Office-ca-5001.html?bid=210707&from=nav,https://www.banggood.com/Wholesale-Mechanical-Gaming-Keyboard-ca-5030.html?bid=80825&from=nav,UGREEN KU103 108-Keys Wired Mechanical Gaming Keyboard Silence Structure PBT Keycaps Red Switch LED Backlit USB-C Ergonomics E-sports Gaming Keyboards for PC Laptop Computer,£34.83,5.0,3 reviews,https://www.banggood.com/UGREEN-KU103-108-Keys-Wired-Mechanical-Gaming-Keyboard-Silence-Structure-PBT-Keycaps-Red-Switch-LED-Backlit-USB-C-Ergonomics-E-sports-Gaming-Keyboards-for-PC-Laptop-Computer-p-2024166.html?cur_warehouse=CN&ID=6287830&rmmds=CategoryComputersPop&trace_id=662f1763851313538,Computers And Office,Mechanical Gaming Keyboard,34.83,5.0,3.0,8.7075,0.1435544071202986,True,True
1013,1013,1013,1013,https://www.banggood.com/Wholesale-Computers-and-Office-ca-5001.html?bid=210707&from=nav,https://www.banggood.com/Wholesale-Mechanical-Gaming-Keyboard-ca-5030.html?bid=80825&from=nav,9/10/12/15 Keys Type-C Wired Mechanical Keypad with Dual Knobs Hot Swap Customized PC Gaming Keyboard for Office Computer Macro Design,£20.12,,0 review,https://www.banggood.com/9-or-10-or-12-or-15-Keys-Type-C-Wired-Mechanical-Keypad-with-Dual-Knobs-Hot-Swap-Customized-PC-Gaming-Keyboard-for-Office-Computer-Macro-Design-p-2029303.html?cur_warehouse=CN&ID=6331155&rmmds=CategoryComputersPop&trace_id=662f1763851313538,Computers And Office,Mechanical Gaming Keyboard,20.12,5.0,0.0,20.12,0.24850894632206758,False,True
1014,1014,1014,1014,https://www.banggood.com/Wholesale-Computers-and-Office-ca-5001.html?bid=210707&from=nav,https://www.banggood.com/Wholesale-Mechanical-Gaming-Keyboard-ca-5030.html?bid=80825&from=nav,XUNFOX K95 96 Keys Gasket Structure Mechanical Gaming Keyboard with Volume Knob Tri-mode Hot Swappable RGB Light Rechargeable 2.4G/BT/Wired Gaming Keyboard,£38.70,5.0,3 reviews,https://www.banggood.com/XUNFOX-K95-96-Keys-Gasket-Structure-Mechanical-Gaming-Keyboard-with-Volume-Knob-Tri-mode-Hot-Swappable-RGB-Light-Rechargeable-2_4G-or-BT-or-Wired-Gaming-Keyboard-p-2018483.html?cur_warehouse=CN&ID=5156326287836&rmmds=CategoryComputersPop&trace_id=662f1763851313538,Computers And Office,Mechanical Gaming Keyboard,38.7,5.0,3.0,9.675,0.12919896640826872,True,True
1015,1015,1015,1015,https://www.banggood.com/Wholesale-Computers-and-Office-ca-5001.html?bid=210707&from=nav,https://www.banggood.com/Wholesale-Mechanical-Gaming-Keyboard-ca-5030.html?bid=80825&from=nav,Mechzone K33 33-Keys Wired Mechanical Keypad Mini RGB Numeric Keyboards PBT Sublimation Keycaps Red Switch for Finance Business Keypad Laptop Keyboard,£17.80,,0 review,https://www.banggood.com/Mechzone-K33-33-Keys-Wired-Mechanical-Keypad-Mini-RGB-Numeric-Keyboards-PBT-Sublimation-Keycaps-Red-Switch-for-Finance-Business-Keypad-Laptop-Keyboard-p-2021845.html?cur_warehouse=CN&ID=6287835&rmmds=CategoryComputersPop&trace_id=662f1763851313538,Computers And Office,Mechanical Gaming Keyboard,17.8,5.0,0.0,17.8,0.28089887640449435,False,True
1016,1016,1016,1016,https://www.banggood.com/Wholesale-Computers-and-Office-ca-5001.html?bid=210707&from=nav,https://www.banggood.com/Wholesale-Mechanical-Gaming-Keyboard-ca-5030.html?bid=80825&from=nav,8Bitdo Retro18 18 Keys Mechanical Numeric Keypad Tri-mode Calculator Retro Mechanical Keyboard Hot Swappable Top Structure Kailh Box White Switches V2 NKRO LED Display for PC Laptop Computer Android,£37.15,5.0,1 review,https://www.banggood.com/8Bitdo-Retro18-18-Keys-Mechanical-Numeric-Keypad-Tri-mode-Calculator-Retro-Mechanical-Keyboard-Hot-Swappable-Top-Structure-Kailh-Box-White-Switches-V2-NKRO-LED-Display-for-PC-Laptop-Computer-Android-p-2019525.html?cur_warehouse=CN&ID=6287830&rmmds=CategoryComputersPop&trace_id=662f1763851313538,Computers And Office,Mechanical Gaming Keyboard,37.15,5.0,1.0,18.575,0.13458950201884254,True,True
1017,1017,1017,1017,https://www.banggood.com/Wholesale-Computers-and-Office-ca-5001.html?bid=210707&from=nav,https://www.banggood.com/Wholesale-Mechanical-Gaming-Keyboard-ca-5030.html?bid=80825&from=nav,MKESPN K809 19-Keys Wired Rocker Knob Mechanical Gaming Keyboard Hot Swappable RGB Type-C Programmable Numeric Gaming Keypad Mechanical Macropad Numpad,£10.83,,0 review,https://www.banggood.com/MKESPN-K809-19-Keys-Wired-Rocker-Knob-Mechanical-Gaming-Keyboard-Hot-Swappable-RGB-Type-C-Programmable-Numeric-Gaming-Keypad-Mechanical-Macropad-Numpad-p-2023248.html?cur_warehouse=CN&ID=6287830&rmmds=CategoryComputersPop&trace_id=662f1763851313538,Computers And Office,Mechanical Gaming Keyboard,10.83,5.0,0.0,10.83,0.4616805170821791,False,False
1018,1018,1018,1018,https://www.banggood.com/Wholesale-Computers-and-Office-ca-5001.html?bid=210707&from=nav,https://www.banggood.com/Wholesale-Mechanical-Gaming-Keyboard-ca-5030.html?bid=80825&from=nav,Aigo A18 22 Keys Dual Mode Mechanical Number Keypad Hot-swap PBT Two-color Keycaps Quick Calculator 2.4G/Wired Customed Numeric Keypad Keyboard,£20.12,5.0,1 review,https://www.banggood.com/Aigo-A18-22-Keys-Dual-Mode-Mechanical-Number-Keypad-Hot-swap-PBT-Two-color-Keycaps-Quick-Calculator-2_4G-or-Wired-Customed-Numeric-Keypad-Keyboard-p-2026103.html?cur_warehouse=CN&ID=6287841&rmmds=CategoryComputersPop&trace_id=662f1763851313538,Computers And Office,Mechanical Gaming Keyboard,20.12,5.0,1.0,10.06,0.24850894632206758,True,True
1019,1019,1019,1019,https://www.banggood.com/Wholesale-Computers-and-Office-ca-5001.html?bid=210707&from=nav,https://www.banggood.com/Wholesale-Mechanical-Gaming-Keyboard-ca-5030.html?bid=80825&from=nav,Delux KM87PRO Mechanical Gaming Keyboard Three-mode Gasket Structure Hot Swappable 87 keys Layout RGB Two-color Injection PBT Keycaps Rechargeable Wired E-sports Gamer Keyboards,£42.57,,0 review,https://www.banggood.com/Delux-KM87PRO-Mechanical-Gaming-Keyboard-Three-mode-Gasket-Structure-Hot-Swappable-87-keys-Layout-RGB-Two-color-Injection-PBT-Keycaps-Rechargeable-Wired-E-sports-Gamer-Keyboards-p-2027100.html?cur_warehouse=CN&ID=62878456330579&rmmds=CategoryComputersPop&trace_id=662f1763851313538,Computers And Office,Mechanical Gaming Keyboard,42.57,5.0,0.0,42.57,0.11745360582569885,False,True
1020,1020,1020,1020,https://www.banggood.com/Wholesale-Computers-and-Office-ca-5001.html?bid=210707&from=nav,https://www.banggood.com/Wholesale-Mechanical-Gaming-Keyboard-ca-5030.html?bid=80825&from=nav,LANGTU LT84 Tri-mode Mechanical Gaming Keyboard with Display Screen and Knob 84 Keys Sandwich Structure Hot Swappable RGB Wireless E-sports Gamer Keyboards,£57.28,,0 review,https://www.banggood.com/LANGTU-LT84-Tri-mode-Mechanical-Gaming-Keyboard-with-Display-Screen-and-Knob-84-Keys-Sandwich-Structure-Hot-Swappable-RGB-Wireless-E-sports-Gamer-Keyboards-p-2027105.html?cur_warehouse=CN&ID=6287845&rmmds=CategoryComputersPop&trace_id=662f1763851313538,Computers And Office,Mechanical Gaming Keyboard,57.28,5.0,0.0,57.28,0.08729050279329609,False,True
1021,1021,1021,1021,https://www.banggood.com/Wholesale-Computers-and-Office-ca-5001.html?bid=210707&from=nav,https://www.banggood.com/Wholesale-Mechanical-Gaming-Keyboard-ca-5030.html?bid=80825&from=nav,EWEADN TK100 Punk Typewriter Wired Mechanical Gaming Keyboard 104 Keys RGB Light Ergonomics USB E-sports Gamer Keyboards for PC Laptop Computer Plug and Play,£30.96,,0 review,https://www.banggood.com/EWEADN-TK100-Punk-Typewriter-Wired-Mechanical-Gaming-Keyboard-104-Keys-RGB-Light-Ergonomics-USB-E-sports-Gamer-Keyboards-for-PC-Laptop-Computer-Plug-and-Play-p-2027107.html?cur_warehouse=CN&ID=515631&rmmds=CategoryComputersPop&trace_id=662f1763851313538,Computers And Office,Mechanical Gaming Keyboard,30.96,5.0,0.0,30.96,0.16149870801033592,False,True
1022,1022,1022,1022,https://www.banggood.com/Wholesale-Computers-and-Office-ca-5001.html?bid=210707&from=nav,https://www.banggood.com/Wholesale-Mechanical-Gaming-Keyboard-ca-5030.html?bid=80825&from=nav,RK RKR65 Tri-mode Mechanical Gaming Keyboard with Knob Hot Swappable Gasket Structure 66 keys RGB Yanyu Switch 65% Layout Customized Keyboards,£44.12,,0 review,https://www.banggood.com/RK-RKR65-Tri-mode-Mechanical-Gaming-Keyboard-with-Knob-Hot-Swappable-Gasket-Structure-66-keys-RGB-Yanyu-Switch-65-pencent-Layout-Customized-Keyboards-p-2027792.html?cur_warehouse=CN&ID=6287837&rmmds=CategoryComputersPop&trace_id=662f1763851313538,Computers And Office,Mechanical Gaming Keyboard,44.12,5.0,0.0,44.12,0.11332728921124208,False,True
1023,1023,1023,1023,https://www.banggood.com/Wholesale-Computers-and-Office-ca-5001.html?bid=210707&from=nav,https://www.banggood.com/Wholesale-Mechanical-Gaming-Keyboard-ca-5030.html?bid=80825&from=nav,DELUX T11 Designer One Handed Mechanical Keyboard 28 Keys with Multi-functional Dial LED Backlit Kailh Switch For PS/CAD Using Shortcut Keys And Voice Tools,£45.67,5.0,1 review,https://www.banggood.com/DELUX-T11-Designer-One-Handed-Mechanical-Keyboard-28-Keys-with-Multi-functional-Dial-LED-Backlit-Kailh-Switch-For-PS-or-CAD-Using-Shortcut-Keys-And-Voice-Tools-p-2027368.html?cur_warehouse=CN&ID=6287830&rmmds=CategoryComputersPop&trace_id=662f1763851313538,Computers And Office,Mechanical Gaming Keyboard,45.67,5.0,1.0,22.835,0.10948105977665863,True,True
1024,1024,1024,1024,https://www.banggood.com/Wholesale-Computers-and-Office-ca-5001.html?bid=210707&from=nav,https://www.banggood.com/Wholesale-Mechanical-Gaming-Keyboard-ca-5030.html?bid=80825&from=nav,MCHOSE K87S Tri-mode RGB Mechanical Gaming Keyboard with Volume Knob Gasket Structure 0.125ms Low Delay Dual 8K 2500 Hours Fast Gold Axis V3 10000mAh Rechargeable E-sports Gamer Keyboards,£59.60,,0 review,https://www.banggood.com/MCHOSE-K87S-Tri-mode-RGB-Mechanical-Gaming-Keyboard-with-Volume-Knob-Gasket-Structure-0_125ms-Low-Delay-Dual-8K-2500-Hours-Fast-Gold-Axis-V3-10000mAh-Rechargeable-E-sports-Gamer-Keyboards-p-2041561.html?cur_warehouse=CN&ID=6314279&rmmds=CategoryComputersPop&trace_id=662f1763851313538,Computers And Office,Mechanical Gaming Keyboard,59.6,5.0,0.0,59.6,0.08389261744966443,False,True
1025,1025,1025,1025,https://www.banggood.com/Wholesale-Computers-and-Office-ca-5001.html?bid=210707&from=nav,https://www.banggood.com/Wholesale-Mechanical-Gaming-Keyboard-ca-5030.html?bid=80825&from=nav,MIIIW BlackIO 83 Keys Tri-mode Mechanical Gaming Keyboard Hot-Swappable Gasket Structure RGB Light Kailh MX Jellyfish Axis 4000mAh Rechargeable Customized Gamer Keyboards Offce PC Computer,£92.89,,0 review,https://www.banggood.com/MIIIW-BlackIO-83-Keys-Tri-mode-Mechanical-Gaming-Keyboard-Hot-Swappable-Gasket-Structure-RGB-Light-Kailh-MX-Jellyfish-Axis-4000mAh-Rechargeable-Customized-Gamer-Keyboards-Offce-PC-Computer-p-2041952.html?cur_warehouse=CN&ID=6287851&rmmds=CategoryComputersPop&trace_id=662f1763851313538,Computers And Office,Mechanical Gaming Keyboard,92.89,5.0,0.0,92.89,0.05382710733125202,False,True
1026,1026,1026,1026,https://www.banggood.com/Wholesale-Computers-and-Office-ca-5001.html?bid=210707&from=nav,https://www.banggood.com/Wholesale-Mechanical-Gaming-Keyboard-ca-5030.html?bid=80825&from=nav,LANGTU MC68 Wired Mechanical Gaming Keyboard Magnetic Emperor Switch 68 Keys Hotswap RGB 0.01RT 8KHz Return Rate Gamer Keyboards [Flagship Version],£49.54,,0 review,https://www.banggood.com/LANGTU-MC68-Wired-Mechanical-Gaming-Keyboard-Magnetic-Emperor-Switch-68-Keys-Hotswap-RGB-0_01RT-8KHz-Return-Rate-Gamer-Keyboards-Flagship-Version-p-2037669.html?cur_warehouse=CN&ID=6287842&rmmds=CategoryComputersPop&trace_id=662f1763851313538,Computers And Office,Mechanical Gaming Keyboard,49.54,5.0,0.0,49.54,0.10092854259184497,False,True
1027,1027,1027,1027,https://www.banggood.com/Wholesale-Computers-and-Office-ca-5001.html?bid=210707&from=nav,https://www.banggood.com/Wholesale-Mechanical-Gaming-Keyboard-ca-5030.html?bid=80825&from=nav,GAMAKAY TK101 Tri-mode Custom Mechanical Keyboard 101 Keys Hot Swappable RGB Gasket-mount 2.4G/bluetooth/Wired Gaming Keyboards,£46.44,,0 review,https://www.banggood.com/GAMAKAY-TK101-Tri-mode-Custom-Mechanical-Keyboard-101-Keys-Hot-Swappable-RGB-Gasket-mount-2_4G-or-bluetooth-or-Wired-Gaming-Keyboards-p-2030748.html?cur_warehouse=CN&ID=62878456331801&rmmds=CategoryComputersPop&trace_id=662f1763851313538,Computers And Office,Mechanical Gaming Keyboard,46.44,5.0,0.0,46.44,0.10766580534022395,False,True
1028,1028,1028,1028,https://www.banggood.com/Wholesale-Computers-and-Office-ca-5001.html?bid=210707&from=nav,https://www.banggood.com/Wholesale-Mechanical-Gaming-Keyboard-ca-5030.html?bid=80825&from=nav,Gamakay x NaughShark NS68 Wired Mechanical Keyboard Hall Effect Magnetic 8K Polling Rate 0.01mm RT Accuracy RGB Backlight Hot-Swap Type-C Wired Gaming Keyboard,£35.60,,0 review,https://www.banggood.com/Gamakay-x-NaughShark-NS68-Wired-Mechanical-Keyboard-Hall-Effect-Magnetic-8K-Polling-Rate-0_01mm-RT-Accuracy-RGB-Backlight-Hot-Swap-Type-C-Wired-Gaming-Keyboard-p-2034830.html?cur_warehouse=CN&ID=6330910&rmmds=CategoryComputersPop&trace_id=662f1763851313538,Computers And Office,Mechanical Gaming Keyboard,35.6,5.0,0.0,35.6,0.14044943820224717,False,True
1029,1029,1029,1029,https://www.banggood.com/Wholesale-Computers-and-Office-ca-5001.html?bid=210707&from=nav,https://www.banggood.com/Wholesale-Mechanical-Gaming-Keyboard-ca-5030.html?bid=80825&from=nav,AULA S75 Pro Tri-mode Mechanical Keyboard with Display Screen 80 Keys 75% Layout Gasket Structure Hot Swappable RGB Backlit PBT Keycaps 4000mAh Gaming Keyboards,£57.28,5.0,1 review,https://www.banggood.com/AULA-S75-Pro-Tri-mode-Mechanical-Keyboard-with-Display-Screen-80-Keys-75-pencent-Layout-Gasket-Structure-Hot-Swappable-RGB-Backlit-PBT-Keycaps-4000mAh-Gaming-Keyboards-p-2035456.html?cur_warehouse=CN&ID=6320008&rmmds=CategoryComputersPop&trace_id=662f1763851313538,Computers And Office,Mechanical Gaming Keyboard,57.28,5.0,1.0,28.64,0.08729050279329609,True,True
1030,1030,1030,1030,https://www.banggood.com/Wholesale-Computers-and-Office-ca-5001.html?bid=210707&from=nav,https://www.banggood.com/Wholesale-Mechanical-Gaming-Keyboard-ca-5030.html?bid=80825&from=nav,APAYADO K82 Wired Mechanical Keyboard with Adjustable Media Knob Hot Swap 75% Layout 82 Keys RGB Backlit Red Switch Type-C Connection Ergonomic Design Gaming Keyboard,£34.83,,0 review,https://www.banggood.com/APAYADO-K82-Wired-Mechanical-Keyboard-with-Adjustable-Media-Knob-Hot-Swap-75-pencent-Layout-82-Keys-RGB-Backlit-Red-Switch-Type-C-Connection-Ergonomic-Design-Gaming-Keyboard-p-2037122.html?cur_warehouse=CN&ID=515632&rmmds=CategoryComputersPop&trace_id=662f1763851313538,Computers And Office,Mechanical Gaming Keyboard,34.83,5.0,0.0,34.83,0.1435544071202986,False,True
1031,1031,1031,1031,https://www.banggood.com/Wholesale-Computers-and-Office-ca-5001.html?bid=210707&from=nav,https://www.banggood.com/Wholesale-Mechanical-Gaming-Keyboard-ca-5030.html?bid=80825&from=nav,MCHOSE Ace 68 Magnetic Switch Mechanical Keyboard 60% Layout 68 Keys RGB Hot Swap 8K Polling Rate E-sports Version USB Wired Gaming Keyboards,£38.70,5.0,10 reviews,https://www.banggood.com/MCHOSE-Ace-68-Magnetic-Switch-Mechanical-Keyboard-60-pencent-Layout-68-Keys-RGB-Hot-Swap-8K-Polling-Rate-E-sports-Version-USB-Wired-Gaming-Keyboards-p-2028228.html?cur_warehouse=CN&ID=63309876331480&rmmds=CategoryComputersPop&trace_id=662f1763851313538,Computers And Office,Mechanical Gaming Keyboard,38.7,5.0,10.0,3.5181818181818185,0.12919896640826872,True,True
1032,1032,1032,1032,https://www.banggood.com/Wholesale-Computers-and-Office-ca-5001.html?bid=210707&from=nav,https://www.banggood.com/Wholesale-Mechanical-Gaming-Keyboard-ca-5030.html?bid=80825&from=nav,Xiaomi MK71 Pro Tri-mode Mechanical Keyboard with LCD Display  Metal Knob 71 keys Gasket Structure Hot Swappable RGB 7800mAh 2.4G/bluetooth/Wired Gaming Keyboard,£87.47,,0 review,https://www.banggood.com/Xiaomi-MK71-Pro-Tri-mode-Mechanical-Keyboard-with-LCD-Display-Metal-Knob-71-keys-Gasket-Structure-Hot-Swappable-RGB-7800mAh-2_4G-or-bluetooth-or-Wired-Gaming-Keyboard-p-2029914.html?cur_warehouse=CN&ID=6287830&rmmds=CategoryComputersPop&trace_id=662f1763851313538,Computers And Office,Mechanical Gaming Keyboard,87.47,5.0,0.0,87.47,0.05716245569909684,False,True
1033,1033,1033,1033,https://www.banggood.com/Wholesale-Computers-and-Office-ca-5001.html?bid=210707&from=nav,https://www.banggood.com/Wholesale-Mechanical-Gaming-Keyboard-ca-5030.html?bid=80825&from=nav,YINDIAO 65S Tri-mode Mechanical Keyboard 66 Keys with Multifunctional Color Screen and Knob Gasket Structure RGB Hot-swap Wireless Custom Gaming Keyboard Supports Macro Programming,£54.18,,0 review,https://www.banggood.com/YINDIAO-65S-Tri-mode-Mechanical-Keyboard-66-Keys-with-Multifunctional-Color-Screen-and-Knob-Gasket-Structure-RGB-Hot-swap-Wireless-Custom-Gaming-Keyboard-Supports-Macro-Programming-p-2030750.html?cur_warehouse=CN&ID=62878306331548&rmmds=CategoryComputersPop&trace_id=662f1763851313538,Computers And Office,Mechanical Gaming Keyboard,54.18,5.0,0.0,54.18,0.09228497600590624,False,True
1034,1034,1034,1034,https://www.banggood.com/Wholesale-Computers-and-Office-ca-5001.html?bid=210707&from=nav,https://www.banggood.com/Wholesale-Mechanical-Gaming-Keyboard-ca-5030.html?bid=80825&from=nav,Redragon KS99 Tri-Mode Mechanical Keyboard with Multimedia Knob 98 Keys Gasket Structure RGB Backlit Hot Swappable 6000mAh Battery Wireless bluetooth Custom Gaming Keyboard,£71.99,,0 review,https://www.banggood.com/Redragon-KS99-Tri-Mode-Mechanical-Keyboard-with-Multimedia-Knob-98-Keys-Gasket-Structure-RGB-Backlit-Hot-Swappable-6000mAh-Battery-Wireless-bluetooth-Custom-Gaming-Keyboard-p-2031980.html?cur_warehouse=CN&ID=62878306332205&rmmds=CategoryComputersPop&trace_id=662f1763851313538,Computers And Office,Mechanical Gaming Keyboard,71.99,5.0,0.0,71.99,0.06945409084595083,False,True
1035,1035,1035,1035,https://www.banggood.com/Wholesale-Computers-and-Office-ca-5001.html?bid=210707&from=nav,https://www.banggood.com/Wholesale-Mechanical-Gaming-Keyboard-ca-5030.html?bid=80825&from=nav,Gamakay x NaughShark NS68 Hall Effect Magnetic Mechanical Keyboard Tri-Mode 8K Polling Rate 0.01mm RT Accuracy RGB Hot-Swappable 4000mAh Wireless Gaming Keyboard,£38.70,,0 review,https://www.banggood.com/Gamakay-x-NaughShark-NS68-Hall-Effect-Magnetic-Mechanical-Keyboard-Tri-Mode-8K-Polling-Rate-0_01mm-RT-Accuracy-RGB-Hot-Swappable-4000mAh-Wireless-Gaming-Keyboard-p-2034828.html?cur_warehouse=CN&ID=6287830&rmmds=CategoryComputersPop&trace_id=662f1763851313538,Computers And Office,Mechanical Gaming Keyboard,38.7,5.0,0.0,38.7,0.12919896640826872,False,True
1036,1036,1036,1036,https://www.banggood.com/Wholesale-Computers-and-Office-ca-5001.html?bid=210707&from=nav,https://www.banggood.com/Wholesale-Mechanical-Gaming-Keyboard-ca-5030.html?bid=80825&from=nav,ATTACKSHARK X82PRO HE Mechanical Gaming Keyboard RGB 75% Layout Tri-mode Magnetic Amber Axis with 0.01mm RT Accuracy 8KHz Return Rate Gamer Keyboards,£71.99,,0 review,https://www.banggood.com/ATTACKSHARK-X82PRO-HE-Mechanical-Gaming-Keyboard-RGB-75-pencent-Layout-Tri-mode-Magnetic-Amber-Axis-with-0_01mm-RT-Accuracy-8KHz-Return-Rate-Gamer-Keyboards-p-2037666.html?cur_warehouse=CN&ID=6330910&rmmds=CategoryComputersPop&trace_id=662f1763851313538,Computers And Office,Mechanical Gaming Keyboard,71.99,5.0,0.0,71.99,0.06945409084595083,False,True
1037,1037,1037,1037,https://www.banggood.com/Wholesale-Computers-and-Office-ca-5001.html?bid=210707&from=nav,https://www.banggood.com/Wholesale-Mechanical-Gaming-Keyboard-ca-5030.html?bid=80825&from=nav,LANGTU T88 Three-Mode Machanical Gaming Keyboard RGB Side Engraved 88 Keys Wireless bluetooth 2.4G Wired Hotswap Gasket Structure Gamer Keyboards,£46.44,,0 review,https://www.banggood.com/LANGTU-T88-Three-Mode-Machanical-Gaming-Keyboard-RGB-Side-Engraved-88-Keys-Wireless-bluetooth-2_4G-Wired-Hotswap-Gasket-Structure-Gamer-Keyboards-p-2037668.html?cur_warehouse=CN&ID=615504862878306333995&rmmds=CategoryComputersPop&trace_id=662f1763851313538,Computers And Office,Mechanical Gaming Keyboard,46.44,5.0,0.0,46.44,0.10766580534022395,False,True
